rikishi1,odds1,rikishi2,odds2,ts
Tochiozan,1.9300000000000002,Takakeisho,1.87,2017-05-21 01:00:02
Ura,1.6,Onosho,2.34,2017-05-21 01:00:02
Chiyonokuni,1.65,Daieisho,2.24,2017-05-21 02:00:01
Daishomaru,1.65,Arawashi,2.24,2017-05-21 02:00:01
Goeido,1.45,Endo,2.76,2017-05-21 02:00:01
Hakuho,1.1333333333333333,Kotoshogiku,5.9,2017-05-21 02:00:01
Harumafuji,1.15,Chiyoshoma,5.5,2017-05-21 02:00:01
Ichinojo,1.6666666666666665,Takekaze,2.21,2017-05-21 02:00:01
Ikioi,1.52,Tokushoryu,2.5300000000000002,2017-05-21 02:00:01
Ishiura,1.8399999999999999,Kaisei,1.96,2017-05-21 02:00:01
Kagayaki,1.65,Toyohibiki,2.24,2017-05-21 02:00:01
Kisenosato,1.2,Aoiyama,4.55,2017-05-21 02:00:01
Kotoyuki,1.46,Yutakayama,2.7199999999999998,2017-05-21 02:00:01
Myogiryu,1.47,Chiyomaru,2.69,2017-05-21 02:00:01
Shodai,1.5,Shohozan,2.59,2017-05-21 02:00:01
Sokokurai,2.19,Takanoiwa,1.6800000000000002,2017-05-21 02:00:01
Takarafuji,1.79,Hokutofuji,2.02,2017-05-21 02:00:01
Takayasu,1.63,Yoshikaze,2.2800000000000002,2017-05-21 02:00:01
Tamawashi,1.45,Okinoumi,2.76,2017-05-21 02:00:01
Terunofuji,1.6800000000000002,Mitakeumi,2.19,2017-05-21 02:00:01
Tochiozan,1.9300000000000002,Takakeisho,1.87,2017-05-21 02:00:01
Ura,1.6,Onosho,2.34,2017-05-21 02:00:01
Chiyonokuni,1.65,Daieisho,2.24,2017-05-21 03:00:02
Daishomaru,1.65,Arawashi,2.24,2017-05-21 03:00:02
Goeido,1.45,Endo,2.76,2017-05-21 03:00:02
Hakuho,1.1333333333333333,Kotoshogiku,5.9,2017-05-21 03:00:02
Harumafuji,1.15,Chiyoshoma,5.5,2017-05-21 03:00:02
Ichinojo,1.6666666666666665,Takekaze,2.21,2017-05-21 03:00:02
Ikioi,1.52,Tokushoryu,2.5300000000000002,2017-05-21 03:00:02
Ishiura,1.8399999999999999,Kaisei,1.96,2017-05-21 03:00:02
Kagayaki,1.65,Toyohibiki,2.24,2017-05-21 03:00:02
Kisenosato,1.2,Aoiyama,4.55,2017-05-21 03:00:02
Kotoyuki,1.46,Yutakayama,2.7199999999999998,2017-05-21 03:00:02
Myogiryu,1.47,Chiyomaru,2.69,2017-05-21 03:00:02
Shodai,1.5,Shohozan,2.59,2017-05-21 03:00:02
Sokokurai,2.19,Takanoiwa,1.6800000000000002,2017-05-21 03:00:02
Takarafuji,1.79,Hokutofuji,2.02,2017-05-21 03:00:02
Takayasu,1.63,Yoshikaze,2.2800000000000002,2017-05-21 03:00:02
Tamawashi,1.45,Okinoumi,2.76,2017-05-21 03:00:02
Terunofuji,1.6800000000000002,Mitakeumi,2.19,2017-05-21 03:00:02
Tochiozan,1.9300000000000002,Takakeisho,1.87,2017-05-21 03:00:02
Ura,1.6,Onosho,2.34,2017-05-21 03:00:02
Chiyonokuni,1.65,Daieisho,2.24,2017-05-21 04:00:01
Daishomaru,1.65,Arawashi,2.24,2017-05-21 04:00:01
Goeido,1.45,Endo,2.76,2017-05-21 04:00:01
Hakuho,1.1333333333333333,Kotoshogiku,5.9,2017-05-21 04:00:01
Harumafuji,1.15,Chiyoshoma,5.5,2017-05-21 04:00:01
Ichinojo,1.6666666666666665,Takekaze,2.21,2017-05-21 04:00:01
Ikioi,1.52,Tokushoryu,2.5300000000000002,2017-05-21 04:00:01
Ishiura,1.8399999999999999,Kaisei,1.96,2017-05-21 04:00:01
Kagayaki,1.65,Toyohibiki,2.24,2017-05-21 04:00:01
Kisenosato,1.2,Aoiyama,4.55,2017-05-21 04:00:01
Kotoyuki,1.46,Yutakayama,2.7199999999999998,2017-05-21 04:00:01
Myogiryu,1.47,Chiyomaru,2.69,2017-05-21 04:00:01
Shodai,1.5,Shohozan,2.59,2017-05-21 04:00:01
Sokokurai,2.19,Takanoiwa,1.6800000000000002,2017-05-21 04:00:01
Takarafuji,1.79,Hokutofuji,2.02,2017-05-21 04:00:01
Takayasu,1.63,Yoshikaze,2.2800000000000002,2017-05-21 04:00:01
Tamawashi,1.45,Okinoumi,2.76,2017-05-21 04:00:01
Terunofuji,1.6800000000000002,Mitakeumi,2.19,2017-05-21 04:00:01
Tochiozan,1.9300000000000002,Takakeisho,1.87,2017-05-21 04:00:01
Ura,1.6,Onosho,2.34,2017-05-21 04:00:01
Chiyonokuni,1.65,Daieisho,2.24,2017-05-21 05:00:01
Daishomaru,1.65,Arawashi,2.24,2017-05-21 05:00:01
Goeido,1.45,Endo,2.76,2017-05-21 05:00:01
Hakuho,1.1333333333333333,Kotoshogiku,5.9,2017-05-21 05:00:01
Harumafuji,1.15,Chiyoshoma,5.5,2017-05-21 05:00:01
Ichinojo,1.6666666666666665,Takekaze,2.21,2017-05-21 05:00:01
Ikioi,1.52,Tokushoryu,2.5300000000000002,2017-05-21 05:00:01
Ishiura,1.8399999999999999,Kaisei,1.96,2017-05-21 05:00:01
Kagayaki,1.65,Toyohibiki,2.24,2017-05-21 05:00:01
Kisenosato,1.2,Aoiyama,4.55,2017-05-21 05:00:01
Kotoyuki,1.46,Yutakayama,2.7199999999999998,2017-05-21 05:00:01
Myogiryu,1.47,Chiyomaru,2.69,2017-05-21 05:00:01
Shodai,1.5,Shohozan,2.59,2017-05-21 05:00:01
Sokokurai,2.19,Takanoiwa,1.6800000000000002,2017-05-21 05:00:01
Takarafuji,1.79,Hokutofuji,2.02,2017-05-21 05:00:01
Takayasu,1.63,Yoshikaze,2.2800000000000002,2017-05-21 05:00:01
Tamawashi,1.45,Okinoumi,2.76,2017-05-21 05:00:01
Terunofuji,1.6800000000000002,Mitakeumi,2.19,2017-05-21 05:00:01
Tochiozan,1.9300000000000002,Takakeisho,1.87,2017-05-21 05:00:01
Ura,1.6,Onosho,2.34,2017-05-21 05:00:01
Chiyonokuni,1.65,Daieisho,2.24,2017-05-21 06:00:02
Daishomaru,1.65,Arawashi,2.24,2017-05-21 06:00:02
Goeido,1.45,Endo,2.76,2017-05-21 06:00:02
Hakuho,1.1333333333333333,Kotoshogiku,5.9,2017-05-21 06:00:02
Harumafuji,1.15,Chiyoshoma,5.5,2017-05-21 06:00:02
Ichinojo,1.6666666666666665,Takekaze,2.21,2017-05-21 06:00:02
Ikioi,1.5,Tokushoryu,2.59,2017-05-21 06:00:02
Ishiura,1.8399999999999999,Kaisei,1.96,2017-05-21 06:00:02
Kagayaki,1.6099999999999999,Toyohibiki,2.3200000000000003,2017-05-21 06:00:02
Kisenosato,1.2,Aoiyama,4.55,2017-05-21 06:00:02
Kotoyuki,1.46,Yutakayama,2.7199999999999998,2017-05-21 06:00:02
Myogiryu,1.47,Chiyomaru,2.69,2017-05-21 06:00:02
Shodai,1.5,Shohozan,2.59,2017-05-21 06:00:02
Sokokurai,2.19,Takanoiwa,1.6800000000000002,2017-05-21 06:00:02
Takarafuji,1.83,Hokutofuji,1.98,2017-05-21 06:00:02
Takayasu,1.63,Yoshikaze,2.2800000000000002,2017-05-21 06:00:02
Tamawashi,1.45,Okinoumi,2.76,2017-05-21 06:00:02
Terunofuji,1.6800000000000002,Mitakeumi,2.19,2017-05-21 06:00:02
Tochiozan,1.9300000000000002,Takakeisho,1.87,2017-05-21 06:00:02
Ura,1.6,Onosho,2.34,2017-05-21 06:00:02
Chiyonokuni,1.65,Daieisho,2.24,2017-05-21 07:00:02
Daishomaru,1.65,Arawashi,2.24,2017-05-21 07:00:02
Goeido,1.45,Endo,2.76,2017-05-21 07:00:02
Hakuho,1.11,Kotoshogiku,6.6,2017-05-21 07:00:02
Harumafuji,1.1400000000000001,Chiyoshoma,5.7,2017-05-21 07:00:02
Ichinojo,1.6666666666666665,Takekaze,2.21,2017-05-21 07:00:02
Ikioi,1.5,Tokushoryu,2.59,2017-05-21 07:00:02
Ishiura,1.8399999999999999,Kaisei,1.96,2017-05-21 07:00:02
Kagayaki,1.6099999999999999,Toyohibiki,2.3200000000000003,2017-05-21 07:00:02
Kisenosato,1.2,Aoiyama,4.55,2017-05-21 07:00:02
Kotoyuki,1.45,Yutakayama,2.76,2017-05-21 07:00:02
Myogiryu,1.47,Chiyomaru,2.69,2017-05-21 07:00:02
Shodai,1.5,Shohozan,2.59,2017-05-21 07:00:02
Sokokurai,2.19,Takanoiwa,1.6800000000000002,2017-05-21 07:00:02
Takarafuji,1.83,Hokutofuji,1.98,2017-05-21 07:00:02
Takayasu,1.63,Yoshikaze,2.2800000000000002,2017-05-21 07:00:02
Tamawashi,1.45,Okinoumi,2.76,2017-05-21 07:00:02
Terunofuji,1.6800000000000002,Mitakeumi,2.19,2017-05-21 07:00:02
Tochiozan,1.9300000000000002,Takakeisho,1.87,2017-05-21 07:00:02
Ura,1.6,Onosho,2.34,2017-05-21 07:00:02
Chiyonokuni,1.65,Daieisho,2.24,2017-05-21 08:00:02
Daishomaru,1.65,Arawashi,2.24,2017-05-21 08:00:02
Goeido,1.45,Endo,2.76,2017-05-21 08:00:02
Hakuho,1.095,Kotoshogiku,7.2,2017-05-21 08:00:02
Harumafuji,1.1400000000000001,Chiyoshoma,5.7,2017-05-21 08:00:02
Ichinojo,1.6666666666666665,Takekaze,2.21,2017-05-21 08:00:02
Ikioi,1.5,Tokushoryu,2.59,2017-05-21 08:00:02
Ishiura,1.8399999999999999,Kaisei,1.96,2017-05-21 08:00:02
Kagayaki,1.6099999999999999,Toyohibiki,2.3200000000000003,2017-05-21 08:00:02
Kisenosato,1.2,Aoiyama,4.55,2017-05-21 08:00:02
Kotoyuki,1.45,Yutakayama,2.76,2017-05-21 08:00:02
Myogiryu,1.47,Chiyomaru,2.69,2017-05-21 08:00:02
Shodai,1.5,Shohozan,2.59,2017-05-21 08:00:02
Sokokurai,2.19,Takanoiwa,1.6800000000000002,2017-05-21 08:00:02
Takarafuji,1.83,Hokutofuji,1.98,2017-05-21 08:00:02
Takayasu,1.63,Yoshikaze,2.2800000000000002,2017-05-21 08:00:02
Tamawashi,1.45,Okinoumi,2.76,2017-05-21 08:00:02
Terunofuji,1.76,Mitakeumi,2.06,2017-05-21 08:00:02
Tochiozan,1.9300000000000002,Takakeisho,1.87,2017-05-21 08:00:02
Ura,1.6,Onosho,2.34,2017-05-21 08:00:02
Chiyoshoma,1.54,Okinoumi,2.48,2017-05-21 12:00:01
Chiyotairyu,1.55,Kyokushuho,2.45,2017-05-21 12:00:01
Hakuho,1.06,Aoiyama,9.2,2017-05-21 12:00:01
Harumafuji,1.45,Tamawashi,2.76,2017-05-21 12:00:01
Ichinojo,1.58,Toyohibiki,2.38,2017-05-21 12:00:01
Ikioi,1.58,Takanoiwa,2.38,2017-05-21 12:00:01
Ishiura,2.12,Daishomaru,1.72,2017-05-21 12:00:01
Kagayaki,1.75,Onosho,2.08,2017-05-21 12:00:01
Kisenosato,1.31,Tochiozan,3.46,2017-05-21 12:00:01
Kotoshogiku,1.87,Endo,1.9300000000000002,2017-05-21 12:00:01
Kotoyuki,1.88,Kaisei,1.92,2017-05-21 12:00:01
Mitakeumi,1.75,Yoshikaze,2.08,2017-05-21 12:00:01
Shodai,1.7,Hokutofuji,2.15,2017-05-21 12:00:01
Sokokurai,1.55,Arawashi,2.45,2017-05-21 12:00:01
Takakeisho,1.7,Takekaze,2.15,2017-05-21 12:00:01
Takarafuji,1.72,Daieisho,2.12,2017-05-21 12:00:01
Takayasu,1.3599999999999999,Chiyonokuni,3.15,2017-05-21 12:00:01
Terunofuji,1.9,Goeido,1.9,2017-05-21 12:00:01
Tokushoryu,1.5,Yutakayama,2.59,2017-05-21 12:00:01
Ura,1.6,Shohozan,2.34,2017-05-21 12:00:01
Chiyoshoma,1.54,Okinoumi,2.48,2017-05-21 13:00:01
Chiyotairyu,1.55,Kyokushuho,2.45,2017-05-21 13:00:01
Hakuho,1.06,Aoiyama,9.2,2017-05-21 13:00:01
Harumafuji,1.45,Tamawashi,2.76,2017-05-21 13:00:01
Ichinojo,1.58,Toyohibiki,2.38,2017-05-21 13:00:01
Ikioi,1.58,Takanoiwa,2.38,2017-05-21 13:00:01
Ishiura,2.12,Daishomaru,1.72,2017-05-21 13:00:01
Kagayaki,1.75,Onosho,2.08,2017-05-21 13:00:01
Kisenosato,1.31,Tochiozan,3.46,2017-05-21 13:00:01
Kotoshogiku,1.87,Endo,1.9300000000000002,2017-05-21 13:00:01
Kotoyuki,1.88,Kaisei,1.92,2017-05-21 13:00:01
Mitakeumi,1.75,Yoshikaze,2.08,2017-05-21 13:00:01
Shodai,1.7,Hokutofuji,2.15,2017-05-21 13:00:01
Sokokurai,1.55,Arawashi,2.45,2017-05-21 13:00:01
Takakeisho,1.7,Takekaze,2.15,2017-05-21 13:00:01
Takarafuji,1.72,Daieisho,2.12,2017-05-21 13:00:01
Takayasu,1.3599999999999999,Chiyonokuni,3.15,2017-05-21 13:00:01
Terunofuji,1.9,Goeido,1.9,2017-05-21 13:00:01
Tokushoryu,1.5,Yutakayama,2.59,2017-05-21 13:00:01
Ura,1.6,Shohozan,2.34,2017-05-21 13:00:01
Chiyoshoma,1.54,Okinoumi,2.48,2017-05-21 14:00:01
Chiyotairyu,1.55,Kyokushuho,2.45,2017-05-21 14:00:01
Hakuho,1.06,Aoiyama,9.2,2017-05-21 14:00:01
Harumafuji,1.45,Tamawashi,2.76,2017-05-21 14:00:01
Ichinojo,1.58,Toyohibiki,2.38,2017-05-21 14:00:01
Ikioi,1.58,Takanoiwa,2.38,2017-05-21 14:00:01
Ishiura,2.12,Daishomaru,1.72,2017-05-21 14:00:01
Kagayaki,1.75,Onosho,2.08,2017-05-21 14:00:01
Kisenosato,1.31,Tochiozan,3.46,2017-05-21 14:00:01
Kotoshogiku,1.87,Endo,1.9300000000000002,2017-05-21 14:00:01
Kotoyuki,1.88,Kaisei,1.92,2017-05-21 14:00:01
Mitakeumi,1.75,Yoshikaze,2.08,2017-05-21 14:00:01
Shodai,1.7,Hokutofuji,2.15,2017-05-21 14:00:01
Sokokurai,1.55,Arawashi,2.45,2017-05-21 14:00:01
Takakeisho,1.7,Takekaze,2.15,2017-05-21 14:00:01
Takarafuji,1.72,Daieisho,2.12,2017-05-21 14:00:01
Takayasu,1.3599999999999999,Chiyonokuni,3.15,2017-05-21 14:00:01
Terunofuji,1.9,Goeido,1.9,2017-05-21 14:00:01
Tokushoryu,1.5,Yutakayama,2.59,2017-05-21 14:00:01
Ura,1.6,Shohozan,2.34,2017-05-21 14:00:01
Chiyoshoma,1.54,Okinoumi,2.48,2017-05-21 15:00:01
Chiyotairyu,1.55,Kyokushuho,2.45,2017-05-21 15:00:01
Hakuho,1.06,Aoiyama,9.2,2017-05-21 15:00:01
Harumafuji,1.48,Tamawashi,2.67,2017-05-21 15:00:01
Ichinojo,1.58,Toyohibiki,2.38,2017-05-21 15:00:01
Ikioi,1.58,Takanoiwa,2.38,2017-05-21 15:00:01
Ishiura,2.12,Daishomaru,1.72,2017-05-21 15:00:01
Kagayaki,1.75,Onosho,2.08,2017-05-21 15:00:01
Kisenosato,1.3,Tochiozan,3.52,2017-05-21 15:00:01
Kotoshogiku,1.87,Endo,1.9300000000000002,2017-05-21 15:00:01
Kotoyuki,1.88,Kaisei,1.92,2017-05-21 15:00:01
Mitakeumi,1.75,Yoshikaze,2.08,2017-05-21 15:00:01
Shodai,1.7,Hokutofuji,2.15,2017-05-21 15:00:01
Sokokurai,1.55,Arawashi,2.45,2017-05-21 15:00:01
Takakeisho,1.7,Takekaze,2.15,2017-05-21 15:00:01
Takarafuji,1.72,Daieisho,2.12,2017-05-21 15:00:01
Takayasu,1.3333333333333333,Chiyonokuni,3.3,2017-05-21 15:00:01
Terunofuji,1.9,Goeido,1.9,2017-05-21 15:00:01
Tokushoryu,1.5,Yutakayama,2.59,2017-05-21 15:00:01
Ura,1.6,Shohozan,2.34,2017-05-21 15:00:01
Chiyoshoma,1.54,Okinoumi,2.48,2017-05-21 16:00:01
Chiyotairyu,1.55,Kyokushuho,2.45,2017-05-21 16:00:01
Hakuho,1.06,Aoiyama,9.2,2017-05-21 16:00:01
Harumafuji,1.48,Tamawashi,2.67,2017-05-21 16:00:01
Ichinojo,1.58,Toyohibiki,2.38,2017-05-21 16:00:01
Ikioi,1.58,Takanoiwa,2.38,2017-05-21 16:00:01
Ishiura,2.12,Daishomaru,1.72,2017-05-21 16:00:01
Kagayaki,1.75,Onosho,2.08,2017-05-21 16:00:01
Kisenosato,1.3,Tochiozan,3.52,2017-05-21 16:00:01
Kotoshogiku,1.9523809523809523,Endo,1.85,2017-05-21 16:00:01
Kotoyuki,1.88,Kaisei,1.92,2017-05-21 16:00:01
Mitakeumi,1.75,Yoshikaze,2.08,2017-05-21 16:00:01
Shodai,1.7,Hokutofuji,2.15,2017-05-21 16:00:01
Sokokurai,1.55,Arawashi,2.45,2017-05-21 16:00:01
Takakeisho,1.7,Takekaze,2.15,2017-05-21 16:00:01
Takarafuji,1.72,Daieisho,2.12,2017-05-21 16:00:01
Takayasu,1.3333333333333333,Chiyonokuni,3.3,2017-05-21 16:00:01
Terunofuji,1.9,Goeido,1.9,2017-05-21 16:00:01
Tokushoryu,1.5,Yutakayama,2.59,2017-05-21 16:00:01
Ura,1.6,Shohozan,2.34,2017-05-21 16:00:01
Chiyoshoma,1.54,Okinoumi,2.48,2017-05-21 17:00:02
Chiyotairyu,1.55,Kyokushuho,2.45,2017-05-21 17:00:02
Hakuho,1.06,Aoiyama,9.2,2017-05-21 17:00:02
Harumafuji,1.48,Tamawashi,2.67,2017-05-21 17:00:02
Ichinojo,1.58,Toyohibiki,2.38,2017-05-21 17:00:02
Ikioi,1.58,Takanoiwa,2.38,2017-05-21 17:00:02
Ishiura,2.12,Daishomaru,1.72,2017-05-21 17:00:02
Kagayaki,1.75,Onosho,2.08,2017-05-21 17:00:02
Kisenosato,1.3,Tochiozan,3.52,2017-05-21 17:00:02
Kotoshogiku,1.9523809523809523,Endo,1.85,2017-05-21 17:00:02
Kotoyuki,1.88,Kaisei,1.92,2017-05-21 17:00:02
Mitakeumi,1.75,Yoshikaze,2.08,2017-05-21 17:00:02
Shodai,1.7,Hokutofuji,2.15,2017-05-21 17:00:02
Sokokurai,1.55,Arawashi,2.45,2017-05-21 17:00:02
Takakeisho,1.7,Takekaze,2.15,2017-05-21 17:00:02
Takarafuji,1.72,Daieisho,2.12,2017-05-21 17:00:02
Takayasu,1.3333333333333333,Chiyonokuni,3.3,2017-05-21 17:00:02
Terunofuji,1.9,Goeido,1.9,2017-05-21 17:00:02
Tokushoryu,1.5,Yutakayama,2.59,2017-05-21 17:00:02
Ura,1.6,Shohozan,2.34,2017-05-21 17:00:02
Chiyoshoma,1.54,Okinoumi,2.48,2017-05-21 18:00:01
Chiyotairyu,1.55,Kyokushuho,2.45,2017-05-21 18:00:01
Hakuho,1.04,Aoiyama,11,2017-05-21 18:00:01
Harumafuji,1.4,Tamawashi,2.96,2017-05-21 18:00:01
Ichinojo,1.58,Toyohibiki,2.38,2017-05-21 18:00:01
Ikioi,1.58,Takanoiwa,2.38,2017-05-21 18:00:01
Ishiura,2.12,Daishomaru,1.72,2017-05-21 18:00:01
Kagayaki,1.75,Onosho,2.08,2017-05-21 18:00:01
Kisenosato,1.25,Tochiozan,3.96,2017-05-21 18:00:01
Kotoshogiku,1.9523809523809523,Endo,1.85,2017-05-21 18:00:01
Kotoyuki,1.88,Kaisei,1.92,2017-05-21 18:00:01
Mitakeumi,1.75,Yoshikaze,2.08,2017-05-21 18:00:01
Shodai,1.7,Hokutofuji,2.15,2017-05-21 18:00:01
Sokokurai,1.55,Arawashi,2.45,2017-05-21 18:00:01
Takakeisho,1.7,Takekaze,2.15,2017-05-21 18:00:01
Takarafuji,1.72,Daieisho,2.12,2017-05-21 18:00:01
Takayasu,1.27,Chiyonokuni,3.78,2017-05-21 18:00:01
Terunofuji,1.9,Goeido,1.9,2017-05-21 18:00:01
Tokushoryu,1.5,Yutakayama,2.59,2017-05-21 18:00:01
Ura,1.6,Shohozan,2.34,2017-05-21 18:00:01
Chiyoshoma,1.54,Okinoumi,2.48,2017-05-21 19:00:01
Chiyotairyu,1.55,Kyokushuho,2.45,2017-05-21 19:00:01
Hakuho,1.04,Aoiyama,11,2017-05-21 19:00:01
Harumafuji,1.4,Tamawashi,2.96,2017-05-21 19:00:01
Ichinojo,1.58,Toyohibiki,2.38,2017-05-21 19:00:01
Ikioi,1.58,Takanoiwa,2.38,2017-05-21 19:00:01
Ishiura,2.12,Daishomaru,1.72,2017-05-21 19:00:01
Kagayaki,1.75,Onosho,2.08,2017-05-21 19:00:01
Kisenosato,1.25,Tochiozan,3.96,2017-05-21 19:00:01
Kotoshogiku,1.9523809523809523,Endo,1.85,2017-05-21 19:00:01
Kotoyuki,1.88,Kaisei,1.92,2017-05-21 19:00:01
Mitakeumi,1.75,Yoshikaze,2.08,2017-05-21 19:00:01
Shodai,1.7,Hokutofuji,2.15,2017-05-21 19:00:01
Sokokurai,1.55,Arawashi,2.45,2017-05-21 19:00:01
Takakeisho,1.7,Takekaze,2.15,2017-05-21 19:00:01
Takarafuji,1.72,Daieisho,2.12,2017-05-21 19:00:01
Takayasu,1.27,Chiyonokuni,3.78,2017-05-21 19:00:01
Terunofuji,1.9,Goeido,1.9,2017-05-21 19:00:01
Tokushoryu,1.5,Yutakayama,2.59,2017-05-21 19:00:01
Ura,1.6,Shohozan,2.34,2017-05-21 19:00:01
Chiyoshoma,1.55,Okinoumi,2.4699999999999998,2017-05-21 20:00:01
Chiyotairyu,1.55,Kyokushuho,2.45,2017-05-21 20:00:01
Hakuho,1.04,Aoiyama,11,2017-05-21 20:00:01
Harumafuji,1.4,Tamawashi,2.96,2017-05-21 20:00:01
Ichinojo,1.58,Toyohibiki,2.38,2017-05-21 20:00:01
Ikioi,1.58,Takanoiwa,2.38,2017-05-21 20:00:01
Ishiura,2.12,Daishomaru,1.72,2017-05-21 20:00:01
Kagayaki,1.75,Onosho,2.08,2017-05-21 20:00:01
Kisenosato,1.25,Tochiozan,3.96,2017-05-21 20:00:01
Kotoshogiku,1.9523809523809523,Endo,1.85,2017-05-21 20:00:01
Kotoyuki,1.88,Kaisei,1.92,2017-05-21 20:00:01
Mitakeumi,1.75,Yoshikaze,2.08,2017-05-21 20:00:01
Shodai,1.7,Hokutofuji,2.15,2017-05-21 20:00:01
Sokokurai,1.55,Arawashi,2.45,2017-05-21 20:00:01
Takakeisho,1.7,Takekaze,2.15,2017-05-21 20:00:01
Takarafuji,1.72,Daieisho,2.12,2017-05-21 20:00:01
Takayasu,1.27,Chiyonokuni,3.78,2017-05-21 20:00:01
Terunofuji,1.8599999999999999,Goeido,1.94,2017-05-21 20:00:01
Tokushoryu,1.5,Yutakayama,2.59,2017-05-21 20:00:01
Ura,1.6,Shohozan,2.34,2017-05-21 20:00:01
Chiyoshoma,1.55,Okinoumi,2.4699999999999998,2017-05-21 21:00:01
Chiyotairyu,1.55,Kyokushuho,2.45,2017-05-21 21:00:01
Hakuho,1.04,Aoiyama,11,2017-05-21 21:00:01
Harumafuji,1.4,Tamawashi,2.96,2017-05-21 21:00:01
Ichinojo,1.58,Toyohibiki,2.38,2017-05-21 21:00:01
Ikioi,1.58,Takanoiwa,2.38,2017-05-21 21:00:01
Ishiura,2.12,Daishomaru,1.72,2017-05-21 21:00:01
Kagayaki,1.75,Onosho,2.08,2017-05-21 21:00:01
Kisenosato,1.25,Tochiozan,3.96,2017-05-21 21:00:01
Kotoshogiku,1.9523809523809523,Endo,1.85,2017-05-21 21:00:01
Kotoyuki,1.88,Kaisei,1.92,2017-05-21 21:00:01
Mitakeumi,1.75,Yoshikaze,2.08,2017-05-21 21:00:01
Shodai,1.7,Hokutofuji,2.15,2017-05-21 21:00:01
Sokokurai,1.55,Arawashi,2.45,2017-05-21 21:00:01
Takakeisho,1.7,Takekaze,2.15,2017-05-21 21:00:01
Takarafuji,1.72,Daieisho,2.12,2017-05-21 21:00:01
Takayasu,1.27,Chiyonokuni,3.78,2017-05-21 21:00:01
Terunofuji,1.8599999999999999,Goeido,1.94,2017-05-21 21:00:01
Tokushoryu,1.5,Yutakayama,2.59,2017-05-21 21:00:01
Ura,1.6,Shohozan,2.34,2017-05-21 21:00:01
Chiyoshoma,1.55,Okinoumi,2.4699999999999998,2017-05-21 22:00:01
Chiyotairyu,1.55,Kyokushuho,2.45,2017-05-21 22:00:01
Hakuho,1.04,Aoiyama,11,2017-05-21 22:00:01
Harumafuji,1.4,Tamawashi,2.96,2017-05-21 22:00:01
Ichinojo,1.58,Toyohibiki,2.38,2017-05-21 22:00:01
Ikioi,1.58,Takanoiwa,2.38,2017-05-21 22:00:01
Ishiura,2.12,Daishomaru,1.72,2017-05-21 22:00:01
Kagayaki,1.75,Onosho,2.08,2017-05-21 22:00:01
Kisenosato,1.25,Tochiozan,3.96,2017-05-21 22:00:01
Kotoshogiku,1.9523809523809523,Endo,1.85,2017-05-21 22:00:01
Kotoyuki,1.88,Kaisei,1.92,2017-05-21 22:00:01
Mitakeumi,1.75,Yoshikaze,2.08,2017-05-21 22:00:01
Shodai,1.7,Hokutofuji,2.15,2017-05-21 22:00:01
Sokokurai,1.55,Arawashi,2.45,2017-05-21 22:00:01
Takakeisho,1.7,Takekaze,2.15,2017-05-21 22:00:01
Takarafuji,1.72,Daieisho,2.12,2017-05-21 22:00:01
Takayasu,1.27,Chiyonokuni,3.78,2017-05-21 22:00:01
Terunofuji,1.8599999999999999,Goeido,1.94,2017-05-21 22:00:01
Tokushoryu,1.5,Yutakayama,2.59,2017-05-21 22:00:01
Ura,1.6,Shohozan,2.34,2017-05-21 22:00:01
Chiyoshoma,1.55,Okinoumi,2.4699999999999998,2017-05-21 23:00:02
Chiyotairyu,1.53,Kyokushuho,2.51,2017-05-21 23:00:02
Hakuho,1.04,Aoiyama,11,2017-05-21 23:00:02
Harumafuji,1.34,Tamawashi,3.26,2017-05-21 23:00:02
Ichinojo,1.58,Toyohibiki,2.38,2017-05-21 23:00:02
Ikioi,1.58,Takanoiwa,2.38,2017-05-21 23:00:02
Ishiura,2.12,Daishomaru,1.72,2017-05-21 23:00:02
Kagayaki,1.75,Onosho,2.08,2017-05-21 23:00:02
Kisenosato,1.25,Tochiozan,3.96,2017-05-21 23:00:02
Kotoshogiku,1.9523809523809523,Endo,1.85,2017-05-21 23:00:02
Kotoyuki,1.88,Kaisei,1.92,2017-05-21 23:00:02
Mitakeumi,1.75,Yoshikaze,2.08,2017-05-21 23:00:02
Shodai,1.7,Hokutofuji,2.15,2017-05-21 23:00:02
Sokokurai,1.56,Arawashi,2.4299999999999997,2017-05-21 23:00:02
Takakeisho,1.7,Takekaze,2.15,2017-05-21 23:00:02
Takarafuji,1.76,Daieisho,2.06,2017-05-21 23:00:02
Takayasu,1.27,Chiyonokuni,3.78,2017-05-21 23:00:02
Terunofuji,1.8599999999999999,Goeido,1.94,2017-05-21 23:00:02
Tokushoryu,1.5,Yutakayama,2.59,2017-05-21 23:00:02
Ura,1.6,Shohozan,2.34,2017-05-21 23:00:02
Chiyoshoma,1.55,Okinoumi,2.4699999999999998,2017-05-22 00:00:01
Chiyotairyu,1.53,Kyokushuho,2.51,2017-05-22 00:00:01
Hakuho,1.04,Aoiyama,11,2017-05-22 00:00:01
Harumafuji,1.34,Tamawashi,3.26,2017-05-22 00:00:01
Ichinojo,1.58,Toyohibiki,2.38,2017-05-22 00:00:01
Ikioi,1.58,Takanoiwa,2.38,2017-05-22 00:00:01
Ishiura,2.12,Daishomaru,1.72,2017-05-22 00:00:01
